,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageYrBlt,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,BsmtExposure_No,BsmtExposure_Yes,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Unf,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,SalePrice
828,1160,966.0,3.0,249,0,0.0,538,1967.0,2126,0,70.04995836802665,0.0,0,5,5,1013,103.74193548387096,1967,1967,0,1,0,0,1,0,1,0,0,0,0,1,185000
1379,754,640.0,3.0,0,384,25.330882352941178,400,2007.0,1394,9735,73.0,0.0,0,5,5,384,103.74193548387096,2006,2007,1,0,0,0,0,1,1,0,0,0,1,0,167500
475,970,0.0,2.0,630,340,25.330882352941178,624,1996.0,970,8480,80.0,0.0,24,6,5,970,103.74193548387096,1963,1963,1,0,0,1,0,0,0,0,1,0,0,1,132500
1247,1034,0.0,3.0,539,473,25.330882352941178,0,1976.0,1034,12328,70.04995836802665,335.0,0,5,6,1012,103.74193548387096,1976,1976,0,1,0,1,0,0,0,0,1,0,0,1,169900
57,860,348.5240174672489,3.0,0,860,25.330882352941178,565,2004.0,1720,11645,89.0,0.0,70,5,7,860,103.74193548387096,2004,2004,1,0,0,0,0,1,0,1,0,0,1,0,196500
637,811,576.0,3.0,0,811,25.330882352941178,256,1954.0,1387,6000,50.0,0.0,0,4,5,811,103.74193548387096,1954,1954,1,0,0,0,0,1,0,0,1,0,1,0,93000
1273,1357,0.0,2.0,719,300,25.330882352941178,312,1959.0,1357,11512,0.0,84.0,0,7,6,1019,103.74193548387096,1959,2006,0,1,1,0,0,0,0,1,0,1,0,0,177000
1026,1264,0.0,3.0,697,571,25.330882352941178,461,1960.0,1264,9300,73.0,324.0,0,5,5,1268,103.74193548387096,1960,1960,1,0,0,0,1,0,0,0,1,0,0,1,167500
909,742,742.0,3.0,0,742,25.330882352941178,390,2005.0,1484,12589,0.0,0.0,24,5,6,742,103.74193548387096,2005,2005,1,0,0,0,0,1,1,0,0,0,1,0,174000
172,1064,703.0,2.0,495,354,25.330882352941178,504,1987.0,1767,5306,44.0,0.0,35,7,7,1064,103.74193548387096,1987,1987,1,0,0,1,0,0,0,1,0,0,1,0,239000
450,813,0.0,2.0,0,813,25.330882352941178,270,1932.0,813,5684,70.0,0.0,113,8,6,813,0.0,1930,2005,1,0,0,0,0,1,0,0,1,0,1,0,110000
125,520,0.0,2.0,490,30,25.330882352941178,0,1978.5061638868744,754,6780,60.0,0.0,0,8,6,520,103.74193548387096,1935,1982,0,1,0,1,0,0,0,0,1,0,0,1,84500
934,0,0.0,4.0,425,160,25.330882352941178,505,1960.0,2069,0,0.0,0.0,0,7,7,585,103.74193548387096,1960,2007,0,1,0,1,0,0,0,1,0,0,1,0,242000
530,1509,0.0,3.0,783,678,25.330882352941178,600,1988.0,1509,10200,85.0,219.0,0,5,6,1461,103.74193548387096,1988,1989,0,1,0,1,0,0,0,1,0,0,1,0,175000
857,702,779.0,3.0,0,702,25.330882352941178,343,1994.0,1481,8125,65.0,0.0,36,5,6,702,103.74193548387096,1994,1995,1,0,0,0,0,1,1,0,0,0,0,1,174000
713,960,0.0,3.0,789,171,25.330882352941178,576,1970.0,960,9873,60.0,160.0,288,5,4,960,103.74193548387096,1970,1970,0,1,1,0,0,0,0,0,1,0,0,1,129000
90,1040,0.0,2.0,0,0,25.330882352941178,420,1950.0,1040,7200,60.0,0.0,29,5,4,0,103.74193548387096,1950,1950,0,1,0,0,0,1,0,0,1,0,0,1,109900
1412,1040,0.0,2.0,0,0,25.330882352941178,420,1956.0,1040,7200,60.0,0.0,0,5,4,0,103.74193548387096,1949,1950,0,1,0,0,1,0,0,0,1,0,0,1,90000
181,901,901.0,4.0,352,441,25.330882352941178,216,1920.0,1802,7588,54.0,0.0,0,6,7,793,0.0,1920,1950,1,0,0,0,1,0,0,0,1,0,0,1,200100
875,1184,1426.0,4.0,64,1120,25.330882352941178,550,2007.0,0,9000,75.0,0.0,364,5,8,1184,103.74193548387096,2007,2007,0,1,0,1,0,0,1,0,0,1,0,0,303477
1151,1466,0.0,3.0,176,1290,25.330882352941178,528,1959.0,1466,0,0.0,132.0,140,4,5,1466,103.74193548387096,1959,1959,1,0,0,0,0,1,1,0,0,1,0,0,149900
786,966,686.0,4.0,686,0,25.330882352941178,416,1961.0,1652,10800,60.0,0.0,0,6,5,686,103.74193548387096,1915,1950,1,0,0,0,1,0,0,0,1,0,0,1,139000
414,1080,1017.0,3.0,50,499,25.330882352941178,678,1993.0,2097,11228,59.0,0.0,187,5,7,1080,103.74193548387096,1993,1993,1,0,1,0,0,0,0,0,1,0,1,0,228000
251,1625,0.0,2.0,0,0,25.330882352941178,538,2006.0,1625,4750,44.0,481.0,0,5,8,1573,103.74193548387096,2006,2007,0,1,0,0,0,1,0,0,1,0,1,0,235000
69,1304,983.0,2.8692138133725202,603,701,25.330882352941178,667,1953.0,2287,15593,81.0,0.0,21,4,7,1304,103.74193548387096,1953,1953,1,0,1,0,0,0,1,0,0,0,0,1,225000
803,1734,1088.0,2.8692138133725202,0,1734,25.330882352941178,0,2009.0,0,13891,0.0,424.0,170,5,9,1734,103.74193548387096,2008,2009,0,1,0,0,0,1,0,1,0,1,0,0,582933
131,1022,1032.0,3.0,695,297,25.330882352941178,390,2000.0,2054,12224,70.04995836802665,40.0,48,5,6,992,103.74193548387096,2000,2000,1,0,0,1,0,0,0,1,0,0,1,0,244000
300,1336,0.0,2.0,841,324,25.330882352941178,375,1953.0,1336,15750,90.0,56.0,0,5,5,1165,103.74193548387096,1953,1953,0,1,1,0,0,0,0,0,1,0,0,1,157000
978,894,0.0,3.0,552,342,25.330882352941178,400,1999.0,894,9450,68.0,0.0,0,5,4,894,103.74193548387096,1954,1954,1,0,0,0,0,1,0,0,1,0,0,1,110000
326,1719,0.0,1.0,0,100,25.330882352941178,473,1993.0,1719,10846,32.0,0.0,30,5,8,1719,103.74193548387096,1993,1993,0,1,0,1,0,0,1,0,0,0,1,0,324000
1426,1223,904.0,3.0,1000,223,25.330882352941178,525,1994.0,2127,10944,81.0,448.0,132,5,7,1223,103.74193548387096,1994,1994,1,0,0,1,0,0,0,1,0,0,1,0,271000
1083,1251,0.0,3.0,553,698,25.330882352941178,461,1964.0,1251,8800,80.0,425.0,116,6,6,1251,103.74193548387096,1964,1964,1,0,0,0,0,1,0,0,1,0,0,1,160000
499,912,0.0,2.0,111,522,25.330882352941178,297,1958.0,912,7535,70.0,0.0,285,7,5,912,103.74193548387096,1958,1985,1,0,1,0,0,0,1,0,0,0,0,1,120000
968,600,348.5240174672489,2.8692138133725202,0,600,25.330882352941178,0,1978.5061638868744,968,5925,50.0,0.0,0,6,3,600,103.74193548387096,1910,1950,1,0,0,0,0,1,1,0,0,0,0,1,37900
832,941,888.0,3.0,483,458,25.330882352941178,613,2003.0,1829,9548,44.0,223.0,39,6,7,941,103.74193548387096,2003,2003,1,0,0,1,0,0,0,1,0,0,1,0,237000
364,790,784.0,3.0,712,84,25.330882352941178,566,1976.0,1574,0,70.04995836802665,120.0,111,5,6,796,103.74193548387096,1976,1976,0,1,0,1,0,0,1,0,0,0,0,1,190000
495,720,0.0,2.0,495,225,25.330882352941178,0,1978.5061638868744,720,7879,60.0,0.0,523,5,4,720,103.74193548387096,1920,1950,1,0,0,0,1,0,1,0,0,0,0,1,34900
1359,0,0.0,3.0,0,533,0.0,770,2004.0,1980,16737,0.0,66.0,45,5,9,0,103.74193548387096,2004,2005,0,1,0,1,0,0,1,0,0,1,0,0,315000
338,1621,0.0,3.0,213,995,25.330882352941178,440,1984.0,1621,14145,91.0,0.0,45,7,7,1208,103.74193548387096,1984,1998,0,1,1,0,0,0,0,0,1,0,1,0,202500
421,1602,0.0,3.0,1246,356,0.0,529,1977.0,1602,16635,70.04995836802665,126.0,0,7,6,1602,103.74193548387096,1977,2000,1,0,1,0,0,0,1,0,0,0,1,0,215000
164,1149,467.0,3.0,370,779,25.330882352941178,216,1926.0,1616,5400,40.0,0.0,0,7,6,1149,103.74193548387096,1926,2004,0,1,0,0,1,0,0,0,1,0,1,0,152000
28,1600,0.0,2.0,0,207,0.0,319,1957.0,1600,16321,47.0,0.0,258,6,5,1484,103.74193548387096,1957,1997,0,1,1,0,0,0,0,1,0,0,0,1,207500
516,1378,741.0,3.0,0,689,25.330882352941178,583,1972.0,2119,10448,70.04995836802665,333.0,104,6,6,689,103.74193548387096,1972,1972,1,0,0,0,0,1,0,0,1,0,0,1,158000
193,970,739.0,2.8692138133725202,0,970,25.330882352941178,380,2004.0,1709,2522,24.0,50.0,40,5,7,970,103.74193548387096,2004,2004,1,0,0,0,0,1,0,0,1,0,1,0,130000
1250,0,0.0,3.0,1065,1045,0.0,522,1968.0,2110,11160,93.0,0.0,0,5,7,0,103.74193548387096,1968,1968,1,0,1,0,0,0,1,0,0,1,0,0,244000
1326,774,0.0,3.0,544,0,286.0,0,1978.5061638868744,774,4270,70.0,0.0,0,6,3,544,103.74193548387096,1931,2006,1,0,0,0,1,0,1,0,0,0,1,0,79000
1325,796,0.0,2.0,0,796,25.330882352941178,0,1978.5061638868744,796,3636,40.0,0.0,0,4,4,796,0.0,1922,1950,1,0,0,0,0,1,0,0,1,0,0,1,55000
169,1707,0.0,2.0,0,1686,25.330882352941178,511,1981.0,1707,16669,70.04995836802665,653.0,64,6,8,1686,103.74193548387096,1981,1981,1,0,0,0,0,1,0,1,0,0,0,1,228000
167,1610,551.0,3.0,0,294,25.330882352941178,789,2007.0,2161,10562,86.0,300.0,120,5,8,1582,103.74193548387096,2007,2007,1,0,0,1,0,0,1,0,0,1,0,0,325624
652,909,807.0,2.0,0,880,0.0,512,1996.0,1716,8750,70.0,0.0,120,5,7,880,103.74193548387096,1996,1996,1,0,0,0,0,1,0,1,0,0,1,0,191000
173,1362,0.0,2.8692138133725202,288,700,25.330882352941178,504,1961.0,1362,10197,80.0,491.0,20,5,6,1362,103.74193548387096,1961,1961,1,0,1,0,0,0,0,0,1,0,0,1,163000
518,882,914.0,3.0,706,88,25.330882352941178,546,1998.0,1796,9531,70.04995836802665,0.0,36,5,6,794,103.74193548387096,1998,1998,0,1,0,1,0,0,0,1,0,0,0,1,211000
1181,1652,0.0,2.0,0,120,25.330882352941178,482,2008.0,1652,5587,64.0,186.0,53,5,8,1600,162.0,2008,2008,0,1,0,1,0,0,0,0,1,0,1,0,392500
1149,832,650.0,3.0,624,26,25.330882352941178,324,1930.0,1482,9000,50.0,0.0,0,9,7,650,103.74193548387096,1920,1988,1,0,1,0,0,0,0,0,1,0,0,1,143000
912,1015,0.0,3.0,489,279,25.330882352941178,450,1925.0,1015,6120,51.0,0.0,0,7,5,768,103.74193548387096,1925,1950,1,0,0,0,1,0,0,0,1,0,0,1,88000
491,958,620.0,3.0,403,238,25.330882352941178,240,1941.0,1578,9490,79.0,0.0,0,7,6,806,103.74193548387096,1941,1950,1,0,1,0,0,0,0,0,1,1,0,0,133000
73,1086,0.0,3.0,320,404,0.0,490,1989.0,1086,10200,85.0,104.0,0,7,5,1086,103.74193548387096,1954,2003,1,0,1,0,0,0,0,0,1,0,0,1,144900
1219,672,546.0,3.0,0,672,25.330882352941178,0,1978.5061638868744,1218,1680,21.0,236.0,0,5,6,672,103.74193548387096,1971,1971,1,0,0,0,0,1,1,0,0,0,0,1,91500
587,860,0.0,2.0,672,168,25.330882352941178,528,1996.0,860,8740,74.0,0.0,0,6,5,840,103.74193548387096,1982,1982,0,1,1,0,0,0,0,0,1,0,0,1,137000
750,792,348.0,3.0,0,576,0.0,0,1978.5061638868744,1140,8800,55.0,0.0,160,7,4,576,0.0,1910,2004,1,0,0,0,0,1,1,0,0,0,0,1,96500
657,851,651.0,3.0,0,776,25.330882352941178,270,1931.0,1502,7200,60.0,0.0,0,6,7,776,103.74193548387096,1931,2000,1,0,0,0,0,1,0,1,0,0,0,1,149000
842,1165,0.0,3.0,312,276,25.330882352941178,490,1966.0,1165,9020,82.0,183.0,129,7,6,1127,103.74193548387096,1966,1966,0,1,0,0,1,0,0,1,0,0,0,1,174900
234,860,1100.0,4.0,625,235,25.330882352941178,440,2002.0,1960,7851,70.04995836802665,103.68526170798899,48,5,6,860,288.0,2002,2002,1,0,0,1,0,0,1,0,0,0,1,0,216500
732,1153,878.0,3.0,252,901,25.330882352941178,541,1998.0,2031,11404,75.0,202.0,84,5,7,1153,103.74193548387096,1998,1999,0,1,1,0,0,0,1,0,0,0,1,0,222500
214,689,703.0,3.0,378,311,25.330882352941178,299,1977.0,1392,10900,70.04995836802665,153.0,36,7,6,689,103.74193548387096,1977,1977,1,0,0,1,0,0,1,0,0,0,0,1,161750
162,1541,0.0,3.0,1201,340,25.330882352941178,532,2005.0,1541,12182,95.0,226.0,70,5,7,1541,103.74193548387096,2005,2005,0,1,0,0,0,1,0,0,1,0,1,0,220000
132,1327,0.0,2.8692138133725202,405,658,25.330882352941178,624,1974.0,1327,7388,75.0,0.0,0,6,5,1063,103.74193548387096,1959,2002,1,0,0,0,1,0,0,0,1,0,1,0,150750
1098,757,567.0,3.0,672,0,25.330882352941178,240,1936.0,1324,6000,50.0,0.0,0,6,4,672,103.74193548387096,1936,1950,1,0,1,0,0,0,0,0,1,0,0,1,128000
222,811,741.0,3.0,550,163,25.330882352941178,434,1975.0,1552,11475,85.0,0.0,208,6,6,713,103.74193548387096,1975,1975,1,0,1,0,0,0,0,1,0,0,0,1,179900
1312,1453,1357.0,4.0,482,971,25.330882352941178,750,1990.0,0,9572,70.04995836802665,336.0,0,5,8,1453,103.74193548387096,1990,1990,1,0,0,1,0,0,0,1,0,0,1,0,302000
185,1518,1518.0,4.0,0,1107,25.330882352941178,840,1993.0,0,0,90.0,0.0,260,9,10,1107,103.74193548387096,1892,1993,0,1,0,0,0,1,0,0,1,1,0,0,475000
41,1328,348.5240174672489,2.0,967,383,25.330882352941178,308,1959.0,1328,16905,0.0,0.0,104,6,5,1350,103.74193548387096,1959,1959,0,1,1,0,0,0,0,0,1,0,0,1,170000
692,1238,1281.0,4.0,965,245,25.330882352941178,628,1989.0,0,0,42.0,293.0,27,5,7,1210,103.74193548387096,1989,1990,0,1,0,1,0,0,0,1,0,0,1,0,335000
108,997,348.5240174672489,3.0,0,793,25.330882352941178,0,1978.5061638868744,1517,8500,85.0,0.0,0,7,5,793,103.74193548387096,1919,2005,1,0,0,0,0,1,1,0,0,1,0,0,115000
38,1057,0.0,3.0,731,326,25.330882352941178,246,1953.0,1057,7922,68.0,0.0,52,7,5,1057,103.74193548387096,1953,2007,1,0,0,1,0,0,0,0,1,0,1,0,109000
568,1496,636.0,1.0,0,55,25.330882352941178,612,1983.0,2132,12327,79.0,0.0,40,8,8,1496,349.0,1983,2009,0,1,0,1,0,0,1,0,0,0,1,0,316600
947,1629,0.0,3.0,0,316,25.330882352941178,808,2002.0,1629,14536,85.0,236.0,252,5,8,1616,103.74193548387096,2002,2003,0,1,0,1,0,0,1,0,0,0,1,0,270000
1233,1188,348.5240174672489,3.0,1000,188,25.330882352941178,531,1959.0,1188,12160,70.04995836802665,180.0,0,5,5,1188,103.74193548387096,1959,1959,1,0,0,0,1,0,0,1,0,0,0,1,142000
1403,1464,0.0,3.0,929,556,25.330882352941178,754,2007.0,1464,15256,49.0,84.0,160,5,8,1485,103.74193548387096,2007,2007,0,1,0,1,0,0,0,0,1,0,1,0,282922
483,1216,348.5240174672489,2.0,897,319,0.0,402,1998.0,1216,4500,32.0,116.0,125,5,6,1216,103.74193548387096,1998,1998,1,0,0,1,0,0,0,0,1,0,0,1,164000
468,1634,0.0,3.0,0,1626,25.330882352941178,0,2006.0,1634,11428,98.0,248.0,44,5,8,1626,103.74193548387096,2006,2006,1,0,0,0,0,1,0,0,1,0,1,0,250000
890,672,252.0,2.8692138133725202,0,672,25.330882352941178,576,2003.0,924,8064,60.0,0.0,0,7,5,672,103.74193548387096,1949,2006,0,1,0,0,0,1,0,0,1,0,0,1,122900
24,1060,0.0,3.0,188,204,25.330882352941178,270,1968.0,1060,8246,70.04995836802665,0.0,90,8,5,1060,103.74193548387096,1968,2001,0,1,0,0,1,0,0,0,1,0,1,0,154000
962,804,744.0,3.0,556,248,0.0,440,1976.0,1548,2308,24.0,0.0,0,6,6,804,103.74193548387096,1976,1976,1,0,0,0,0,1,0,0,1,0,1,0,155000
1100,438,0.0,1.0,290,0,25.330882352941178,246,1930.0,438,8400,60.0,0.0,0,5,2,290,103.74193548387096,1920,1950,1,0,0,0,1,0,0,0,1,1,0,0,60000
68,747,0.0,2.0,0,747,25.330882352941178,220,1945.0,747,4608,47.0,0.0,0,6,4,747,103.74193548387096,1945,1950,1,0,0,0,0,1,0,0,1,0,0,1,80000
884,892,0.0,3.0,432,460,25.330882352941178,288,1967.0,892,7150,65.0,60.0,0,5,5,892,0.0,1967,1967,1,0,1,0,0,0,0,1,0,0,0,1,100000
1231,1190,0.0,3.0,803,303,25.330882352941178,540,1962.0,1190,7728,70.0,120.0,18,6,5,1106,103.74193548387096,1962,1962,0,1,1,0,0,0,0,0,1,0,0,1,132500
366,1394,0.0,3.0,609,785,25.330882352941178,514,1963.0,1394,9500,70.04995836802665,247.0,76,5,6,1394,103.74193548387096,1963,1963,1,0,1,0,0,0,0,1,0,0,0,1,159000
505,960,1000.0,4.0,0,960,25.330882352941178,400,1952.0,1960,7596,60.0,360.0,0,5,5,960,103.74193548387096,1952,1952,1,0,0,0,0,1,0,0,1,0,0,1,124500
850,848,0.0,1.0,659,189,25.330882352941178,420,2003.0,848,4435,36.0,170.0,0,5,6,848,140.0,2003,2003,0,1,0,1,0,0,1,0,0,0,1,0,131500
1281,1339,0.0,2.8692138133725202,1053,256,25.330882352941178,484,1990.0,1339,8049,50.0,54.0,58,5,7,1309,0.0,1990,1990,1,0,1,0,0,0,1,0,0,0,0,1,180000
383,784,0.0,2.0,0,784,91.0,360,1950.0,784,9000,60.0,0.0,0,3,6,784,103.74193548387096,1928,1950,1,0,0,0,0,1,0,0,1,0,0,1,76000
734,948,0.0,3.0,0,948,25.330882352941178,300,1968.0,948,8978,70.04995836802665,0.0,0,5,5,948,103.74193548387096,1968,1968,1,0,0,0,0,1,0,0,1,0,0,1,108000
717,1178,0.0,3.0,1084,92,25.330882352941178,439,1973.0,1178,10000,80.0,0.0,0,6,5,1176,103.74193548387096,1973,2000,1,0,1,0,0,0,0,0,1,0,1,0,157000
1300,1005,978.0,3.0,694,284,25.330882352941178,490,1999.0,1983,10762,70.04995836802665,344.0,0,5,7,978,103.74193548387096,1999,1999,1,0,0,1,0,0,1,0,0,0,1,0,225000
454,1728,0.0,4.0,0,122,25.330882352941178,560,1976.0,1728,9297,63.0,0.0,0,5,5,1728,103.74193548387096,1976,1976,1,0,1,0,0,0,0,0,1,0,0,1,188000
264,764,0.0,2.0,0,680,25.330882352941178,504,1965.0,764,5232,30.0,0.0,0,5,5,680,103.74193548387096,1925,2004,1,0,0,0,0,1,0,0,1,0,0,1,73000
75,526,462.0,2.0,462,0,25.330882352941178,297,1973.0,988,1596,21.0,0.0,101,5,4,462,103.74193548387096,1973,1973,0,1,0,1,0,0,0,0,1,0,0,1,91000
914,612,612.0,2.0,294,318,25.330882352941178,528,2009.0,1224,3000,30.0,76.0,234,5,6,612,103.74193548387096,2009,2009,0,1,0,1,0,0,0,1,0,0,1,0,173733
232,483,504.0,2.0,0,483,25.330882352941178,288,1972.0,987,1680,21.0,297.0,0,5,6,483,103.74193548387096,1972,1972,1,0,0,0,0,1,0,0,1,0,0,1,94500
444,933,975.0,4.0,642,273,25.330882352941178,493,1994.0,1908,8750,70.0,0.0,133,5,7,915,103.74193548387096,1994,1995,1,0,0,1,0,0,0,0,1,0,1,0,210000
395,1144,348.5240174672489,2.8692138133725202,739,405,25.330882352941178,596,1956.0,1144,9571,68.0,0.0,0,6,5,1144,44.0,1956,1956,0,1,1,0,0,0,0,0,1,0,0,1,129000
611,1032,0.0,3.0,605,427,25.330882352941178,564,1978.0,1032,10395,70.04995836802665,233.0,0,6,6,1032,103.74193548387096,1978,1978,0,1,1,0,0,0,0,0,1,0,0,1,148000
176,1164,896.0,4.0,831,320,25.330882352941178,521,1988.0,2060,10029,97.0,268.0,228,5,6,1151,0.0,1988,1989,1,0,0,1,0,0,0,0,1,0,0,1,211000
18,1114,348.5240174672489,2.8692138133725202,646,468,25.330882352941178,576,2004.0,1114,13695,66.0,0.0,102,5,5,1114,103.74193548387096,2004,2004,1,0,0,1,0,0,0,0,1,0,1,0,159000
1277,1724,0.0,3.0,528,1152,25.330882352941178,480,1967.0,1724,0,70.04995836802665,359.0,0,5,6,1680,103.74193548387096,1967,1976,0,1,1,0,0,0,0,1,0,0,0,1,197900
1029,672,546.0,2.8692138133725202,317,355,25.330882352941178,264,1972.0,1218,1680,21.0,281.0,28,7,6,672,103.74193548387096,1972,1972,1,0,1,0,0,0,0,0,1,0,0,1,118000
341,841,348.5240174672489,2.0,0,721,25.330882352941178,294,1950.0,841,8400,60.0,0.0,0,4,4,721,103.74193548387096,1950,1950,1,0,0,0,0,1,0,0,1,0,0,1,82000
1097,1088,0.0,2.0,0,1074,25.330882352941178,461,1987.0,1088,3696,70.04995836802665,0.0,74,5,8,1074,103.74193548387096,1986,1986,1,0,0,0,0,1,0,1,0,0,1,0,170000
879,864,0.0,3.0,646,218,0.0,336,1978.0,864,7000,70.04995836802665,90.0,0,8,5,864,103.74193548387096,1978,2005,1,0,1,0,0,0,0,0,1,0,0,1,136500
595,1826,0.0,3.0,0,392,25.330882352941178,758,2005.0,1826,11302,69.0,238.0,75,5,8,0,180.0,2005,2006,0,1,0,1,0,0,0,0,1,0,1,0,319000
61,581,530.0,3.0,0,530,25.330882352941178,288,1935.0,1111,7200,60.0,0.0,0,7,5,530,103.74193548387096,1920,1996,1,0,0,0,0,1,0,0,1,1,0,0,101000
1227,912,0.0,2.0,595,317,25.330882352941178,576,1992.0,912,8872,72.0,300.0,240,8,5,912,103.74193548387096,1965,2008,1,0,1,0,0,0,0,0,1,0,1,0,147000
272,1164,1106.0,4.0,524,628,25.330882352941178,671,1999.0,2270,11764,92.0,348.0,57,7,8,1152,103.74193548387096,1999,2007,1,0,0,1,0,0,1,0,0,0,1,0,290000
1176,923,0.0,3.0,658,218,25.330882352941178,264,1984.0,923,6951,37.0,0.0,0,5,5,876,103.74193548387096,1984,1985,1,0,1,0,0,0,0,0,1,0,0,1,119500
872,910,0.0,3.0,0,105,25.330882352941178,414,1953.0,910,8892,74.0,0.0,0,7,5,105,196.0,1953,1996,0,1,0,0,0,1,0,0,1,0,1,0,116000
1090,1040,0.0,2.0,0,0,25.330882352941178,400,1987.0,1040,8544,60.0,0.0,0,4,3,0,103.74193548387096,1950,1950,0,1,0,0,1,0,0,0,1,0,0,1,92900
1370,840,534.0,2.0,315,420,25.330882352941178,338,1967.0,1374,5400,90.0,0.0,0,6,4,840,103.74193548387096,1920,1950,1,0,1,0,0,0,1,0,0,0,0,1,105000
278,0,0.0,3.0,0,2121,25.330882352941178,732,2007.0,2121,14450,0.0,315.0,98,5,9,0,103.74193548387096,2006,2007,0,1,0,0,0,1,1,0,0,1,0,0,415298
1128,847,1112.0,4.0,0,847,25.330882352941178,434,2004.0,1959,11796,59.0,0.0,48,5,7,847,103.74193548387096,2004,2005,0,1,0,0,0,1,1,0,0,0,1,0,215000
694,1067,472.0,2.8692138133725202,0,927,25.330882352941178,576,1995.0,1539,6120,51.0,0.0,0,6,5,927,103.74193548387096,1936,1950,1,0,0,0,0,1,0,0,1,0,0,1,141500
368,1268,0.0,2.0,540,728,25.330882352941178,244,1954.0,1268,7800,78.0,200.0,98,6,5,1268,103.74193548387096,1954,1954,1,0,0,0,1,0,1,0,0,0,0,1,132000
1345,960,0.0,2.0,250,710,25.330882352941178,308,1997.0,960,6000,50.0,0.0,0,4,4,960,0.0,1920,1950,1,0,1,0,0,0,0,0,1,1,0,0,108500
36,1097,0.0,3.0,0,1097,25.330882352941178,672,1995.0,1097,10859,0.0,0.0,64,5,5,1097,103.74193548387096,1994,1995,1,0,0,0,0,1,0,0,1,0,0,1,145000
735,880,888.0,2.0,390,490,25.330882352941178,320,1914.0,1768,10800,60.0,0.0,341,7,7,880,0.0,1914,1970,0,1,0,0,0,1,0,0,1,0,0,1,163000
1411,1112,348.5240174672489,3.0,120,736,25.330882352941178,271,1950.0,1668,9600,80.0,0.0,0,8,6,856,103.74193548387096,1950,2005,1,0,1,0,0,0,0,0,1,0,0,1,140000
662,1392,0.0,2.0,0,1392,25.330882352941178,576,1968.0,1392,13560,0.0,216.0,0,3,6,1392,103.74193548387096,1968,1968,1,0,0,0,0,1,0,1,0,0,0,1,110000
1285,825,587.0,4.0,0,780,25.330882352941178,280,1939.0,1412,6000,50.0,0.0,0,6,6,780,103.74193548387096,1939,1950,1,0,0,0,0,1,0,0,1,0,0,1,132500
1316,1630,0.0,3.0,0,1622,25.330882352941178,0,2008.0,1630,10226,61.0,270.0,42,5,8,1622,103.74193548387096,2008,2008,0,1,0,0,0,1,0,1,0,1,0,0,295493
977,1241,0.0,1.0,1106,135,25.330882352941178,569,2007.0,1241,4274,35.0,103.68526170798899,116,5,7,1241,103.74193548387096,2006,2007,1,0,0,1,0,0,0,0,1,0,1,0,199900
547,768,0.0,2.0,619,149,25.330882352941178,624,1987.0,768,7244,54.0,0.0,0,7,5,768,103.74193548387096,1970,1970,0,1,1,0,0,0,0,0,1,0,0,1,129500
1161,1640,0.0,3.0,728,568,25.330882352941178,0,1993.0,1640,14778,70.04995836802665,72.0,0,7,6,1296,103.74193548387096,1954,2006,1,0,1,0,0,0,0,0,1,0,1,0,224000
688,1419,0.0,2.0,945,474,25.330882352941178,567,2007.0,1419,8089,60.0,0.0,0,6,8,1419,103.74193548387096,2007,2007,0,1,0,0,0,1,0,1,0,0,1,0,392000
738,1200,0.0,3.0,1200,0,25.330882352941178,0,1978.5061638868744,1200,10800,60.0,0.0,0,5,5,1200,103.74193548387096,1987,1988,0,1,0,1,0,0,1,0,0,0,0,1,179000
191,725,754.0,4.0,626,99,25.330882352941178,484,1972.0,1479,7472,70.04995836802665,138.0,32,9,7,725,103.74193548387096,1972,2004,1,0,1,0,0,0,1,0,0,0,1,0,184000
919,1414,0.0,3.0,528,245,25.330882352941178,601,1990.0,1414,11029,87.0,0.0,51,8,6,1184,103.74193548387096,1958,2002,1,0,1,0,0,0,0,0,1,0,0,1,176500
456,624,720.0,4.0,0,624,25.330882352941178,513,1916.0,1344,4571,34.0,0.0,0,5,5,624,103.74193548387096,1916,1950,1,0,0,0,0,1,0,0,1,0,0,1,98000
868,1547,720.0,2.0,0,0,25.330882352941178,672,1979.0,2320,14762,70.04995836802665,0.0,144,6,5,0,103.74193548387096,1948,1950,0,1,0,0,1,0,0,0,1,0,0,1,169000
393,788,0.0,2.0,266,522,25.330882352941178,0,1978.5061638868744,788,7446,70.04995836802665,0.0,0,5,4,788,103.74193548387096,1941,1950,1,0,0,0,1,0,1,0,0,0,0,1,100000
675,855,586.0,3.0,311,544,25.330882352941178,440,1978.0,1441,2289,24.0,0.0,0,6,6,855,103.74193548387096,1978,1978,1,0,1,0,0,0,0,0,1,0,0,1,148500
760,864,0.0,2.0,612,252,25.330882352941178,300,2008.0,864,9100,70.0,0.0,0,6,6,864,103.74193548387096,1959,1959,1,0,0,0,1,0,0,0,1,0,0,1,127500
